step,g_front_min,g_rear_min,g_required,g_lead,g_follow,g_available,feasible
200,10,47.3,46.1,98.3,22.4,25.0,942.6,False
200,11,46.1,48.6,99.6,25.0,24.0,941.0,False
200,12,48.3,47.9,101.2,24.0,25.0,941.0,False
200,13,47.9,48.8,101.7,25.0,24.7,940.3,False
200,14,48.7,34.5,88.2,24.7,642.4,322.9,False
200,0,138.5,53.7,197.2,430.1,20.9,539.0,False
200,1,48.5,38.8,92.2,20.9,42.8,926.3,False
200,2,38.8,34.7,78.4,42.8,36.4,910.8,True
200,3,34.7,56.3,96.0,36.4,26.7,926.8,False
200,4,50.3,29.0,84.3,26.7,51.3,912.0,False
200,5,29.0,115.0,149.0,51.3,10.3,928.4,False
200,6,84.8,23.9,113.7,10.3,68.3,911.3,False
200,7,23.9,110.8,139.7,7.9,39.2,942.8,False
200,8,77.0,23.9,106.0,70.8,7.9,911.3,False
200,9,18.4,121.7,145.0,40.8,3.3,945.9,False
200,10,80.3,18.4,103.6,39.2,40.8,910.0,False
200,11,11.9,140.7,157.6,26.6,521.9,441.5,True
200,12,84.6,11.9,101.5,3.3,78.0,908.8,False
200,13,4.5,221.7,231.2,118.4,430.1,441.5,True
200,14,68.1,11.9,85.0,54.6,26.6,908.8,False
300,0,34.6,34.5,74.1,667.2,25.0,297.8,False
300,1,34.5,34.5,74.0,25.0,15.0,950.0,False
300,2,34.5,34.5,74.0,15.0,25.0,950.0,False
300,3,34.5,34.5,74.0,25.0,15.0,950.0,False
300,4,34.5,34.5,74.0,15.0,25.0,950.0,False
300,5,34.5,34.3,73.8,25.0,14.9,950.1,False
300,6,34.3,34.3,73.7,14.9,25.0,950.1,False
300,7,34.3,33.9,73.3,25.0,14.7,950.3,False
300,8,33.9,33.9,72.9,14.7,25.0,950.3,False
300,9,33.9,33.5,72.5,25.0,14.2,950.8,False
300,10,33.5,33.5,72.1,14.2,25.0,950.8,False
300,11,33.5,33.7,72.3,25.0,14.0,951.0,False
300,12,33.7,33.7,72.4,14.0,25.0,951.0,False
300,13,33.7,35.3,74.0,25.0,14.5,950.5,False
300,14,35.2,34.5,74.7,14.5,677.7,297.8,False
300,0,34.5,150.2,189.7,53.9,68.9,867.2,False
300,1,87.7,34.5,127.2,534.7,53.9,401.4,True
300,2,36.8,131.3,173.0,106.5,16.3,867.2,False
300,3,97.7,39.4,142.1,16.3,27.6,946.1,False
300,4,39.4,52.4,96.8,27.6,92.3,870.2,False
300,5,46.2,45.4,96.6,36.4,11.4,942.2,False
300,6,42.4,47.0,94.3,83.4,36.4,870.2,False
300,7,34.5,98.5,138.0,45.0,5.8,939.3,False
300,8,45.4,34.5,84.9,11.4,104.5,874.0,False
300,9,24.2,56.4,85.7,45.6,543.0,401.4,True
300,10,48.9,34.5,88.4,71.0,45.0,874.0,True
300,11,14.4,118.8,138.2,164.9,423.7,401.4,True
300,12,76.8,24.2,106.1,5.8,106.5,877.7,False
300,13,4.5,222.0,231.5,282.4,306.2,401.4,True
300,14,79.3,24.2,108.5,66.7,45.6,877.7,False
400,0,34.5,34.5,74.0,664.8,25.0,300.2,False
400,1,34.5,34.5,74.0,25.0,15.0,950.0,False
400,2,34.5,34.5,74.0,15.0,25.0,950.0,False
400,3,34.5,34.5,74.0,25.0,15.0,950.0,False
400,4,34.5,34.5,74.0,15.0,25.0,950.0,False
400,5,34.5,34.5,74.0,25.0,15.0,950.0,False
400,6,34.5,34.5,74.0,15.0,25.0,950.0,False
400,7,34.5,34.5,74.0,25.0,15.0,950.0,False
400,8,34.5,34.5,74.0,15.0,25.0,950.0,False
400,9,34.5,34.6,74.1,25.0,15.0,950.0,False
400,10,34.6,34.6,74.1,15.0,25.0,950.0,False
400,11,34.6,34.6,74.1,25.0,15.1,949.9,False
400,12,34.6,34.6,74.1,15.1,25.0,949.9,False
400,13,34.6,34.4,74.0,25.0,15.1,949.9,False
400,14,34.4,34.5,73.9,15.1,674.8,300.2,False
400,0,39.8,30.4,75.2,128.1,1.6,860.3,False
400,1,27.7,44.1,76.8,509.5,128.1,352.4,True
400,2,37.3,31.5,73.9,37.6,100.7,851.7,True
400,3,30.4,39.2,74.6,1.6,37.6,950.8,False
400,4,38.2,31.5,74.7,86.8,51.5,851.7,True
400,5,31.5,41.0,77.6,2.1,37.6,950.3,False
400,6,39.1,31.5,75.6,136.2,2.1,851.7,False
400,7,31.8,54.4,91.2,5.5,37.5,947.0,False
400,8,38.9,31.8,75.7,37.6,107.4,844.9,False
400,9,30.3,38.1,73.5,112.0,525.6,352.4,True
400,10,40.8,31.8,77.6,88.0,57.0,844.9,True
400,11,27.0,46.1,78.2,272.7,364.9,352.4,True
400,12,43.9,31.8,80.7,139.5,5.5,844.9,False
400,13,22.5,64.6,92.1,431.8,205.8,352.4,True
400,14,48.1,30.3,83.4,37.5,112.0,840.6,False
500,0,34.5,34.5,74.0,665.0,25.0,300.0,False
500,1,34.5,34.5,74.0,25.0,15.0,950.0,False
500,2,34.5,34.5,74.0,15.0,25.0,950.0,False
500,3,34.5,34.5,74.0,25.0,15.0,950.0,False
500,4,34.5,34.5,74.0,15.0,25.0,950.0,False
500,5,34.5,34.5,74.0,25.0,15.0,950.0,False
500,6,34.5,34.5,74.0,15.0,25.0,950.0,False
500,7,34.5,34.5,74.0,25.0,15.0,950.0,False
500,8,34.5,34.5,74.0,15.0,25.0,950.0,False
500,9,34.5,34.5,74.0,25.0,15.0,950.0,False
500,10,34.5,34.5,74.0,15.0,25.0,950.0,False
500,11,34.5,34.5,74.0,25.0,15.0,950.0,False
500,12,34.5,34.5,74.0,15.0,25.0,950.0,False
500,13,34.5,34.5,74.0,25.0,15.0,950.0,False
500,14,34.5,34.5,74.0,15.0,675.0,300.0,False
500,0,76.0,7.8,88.8,34.0,98.8,857.3,False
500,1,15.6,109.2,129.7,612.1,34.0,344.0,False
500,2,75.0,7.8,87.8,82.6,50.1,857.3,True
500,3,7.8,177.6,190.4,1.4,37.5,951.1,False
500,4,74.2,7.8,87.0,131.3,1.4,857.3,False
500,5,8.4,172.0,185.4,44.2,995.1,950.7,True
500,6,113.8,8.4,127.2,37.5,93.3,859.2,False
500,7,12.0,140.2,157.2,34.3,611.7,344.0,True
500,8,113.6,8.4,127.0,86.6,44.2,859.2,False
500,9,17.2,96.7,118.9,171.9,474.1,344.0,True
500,10,110.7,12.0,127.7,995.1,133.7,861.2,True
500,11,21.2,71.3,97.5,310.4,335.6,344.0,True
500,12,111.6,12.0,128.6,44.6,84.1,861.2,False
500,13,22.1,66.5,93.6,453.4,192.6,344.0,True
500,14,113.3,12.0,130.3,94.5,34.3,861.2,False
600,0,34.5,34.5,74.0,665.0,25.0,300.0,False
600,1,34.5,34.5,74.0,25.0,15.0,950.0,False
600,2,34.5,34.5,74.0,15.0,25.0,950.0,False
600,3,34.5,34.5,74.0,25.0,15.0,950.0,False
600,4,34.5,34.5,74.0,15.0,25.0,950.0,False
600,5,34.5,34.5,74.0,25.0,15.0,950.0,False
600,6,34.5,34.5,74.0,15.0,25.0,950.0,False
600,7,34.5,34.5,74.0,25.0,15.0,950.0,False
600,8,34.5,34.5,74.0,15.0,25.0,950.0,False
600,9,34.5,34.5,74.0,25.0,15.0,950.0,False
600,10,34.5,34.5,74.0,15.0,25.0,950.0,False
600,11,34.5,34.5,74.0,25.0,15.0,950.0,False
600,12,34.5,34.5,74.0,15.0,25.0,950.0,False
600,13,34.5,34.5,74.0,25.0,15.0,950.0,False
600,14,34.5,34.5,74.0,15.0,675.0,300.0,False
600,0,85.1,12.8,102.9,92.4,37.1,860.4,True
600,1,12.8,130.9,148.7,37.1,2.5,950.4,False
600,2,88.0,11.4,104.4,2.5,127.3,860.2,False
600,3,11.4,138.3,154.8,28.1,11.4,950.5,False
600,4,86.9,11.4,103.4,52.1,77.6,860.2,False
600,5,11.4,136.5,152.9,22.4,17.0,950.6,False
600,6,85.9,11.4,102.4,101.7,28.1,860.2,True
600,7,12.0,139.6,156.6,118.5,524.9,346.6,True
600,8,91.9,11.4,108.3,11.4,121.2,857.4,False
600,9,12.8,132.9,150.7,264.8,378.6,346.6,True
600,10,91.1,11.4,107.5,60.9,71.8,857.4,False
600,11,13.4,127.1,145.5,409.3,234.1,346.6,True
600,12,90.7,11.4,107.0,110.3,22.4,857.4,True
600,13,13.6,125.5,144.1,551.0,92.4,346.6,False
600,14,90.8,12.0,107.8,17.0,118.5,854.4,False
700,0,8.3,177.7,191.0,998.0,42.0,950.0,False
700,1,34.5,8.3,47.8,675.0,998.0,317.0,True
700,2,14.7,116.4,136.0,32.1,7.9,950.0,False
700,3,80.0,22.9,107.9,7.9,22.3,959.8,False
700,4,22.9,62.7,90.5,22.3,17.7,950.0,False
700,5,50.2,29.1,84.2,17.7,17.6,954.7,False
700,6,29.1,40.6,74.7,17.6,22.4,950.0,False
700,7,37.9,32.5,75.3,22.4,15.8,951.8,False
700,8,32.5,35.4,72.8,15.8,24.2,950.0,False
700,9,35.0,33.9,73.8,24.2,15.2,950.6,False
700,10,33.9,34.6,73.4,15.2,24.8,950.0,False
700,11,34.5,34.3,73.9,24.8,15.0,950.2,False
700,12,34.3,34.5,73.8,15.0,25.0,950.0,False
700,13,34.5,34.5,74.0,25.0,15.0,950.0,False
700,14,34.5,34.5,74.0,15.0,675.0,300.0,False
700,0,8.3,16.7,30.0,36.6,96.5,856.9,True
700,1,12.7,84.1,101.8,22.0,13.3,954.7,False
700,2,16.5,12.7,34.2,70.7,62.4,856.9,True
700,3,13.6,120.6,139.2,22.4,17.3,950.3,False
700,4,38.0,12.7,55.7,111.1,22.0,856.9,True
700,5,13.7,8.3,27.0,65.8,607.7,316.6,True
700,6,59.6,13.6,78.2,13.3,119.8,857.0,False
700,7,12.9,8.3,26.1,208.4,465.1,316.6,True
700,8,76.4,13.6,95.0,61.4,71.7,857.0,False
700,9,11.8,8.3,25.0,351.0,322.5,316.6,True
700,10,84.1,13.6,102.6,110.7,22.4,857.0,True
700,11,11.2,8.3,24.5,493.8,179.7,316.6,True
700,12,82.1,13.7,100.8,17.3,115.5,857.2,False
700,13,11.6,8.3,24.9,636.8,36.6,316.6,True
700,14,82.4,13.7,101.0,67.0,65.8,857.2,False
800,0,4.5,221.7,231.2,19.8,20.2,950.0,False
800,1,69.1,4.5,78.6,654.6,119.8,215.6,True
800,2,4.5,222.0,231.5,999.4,40.6,950.0,False
800,3,69.1,4.5,78.6,704.6,69.8,215.6,True
800,4,4.5,222.0,231.5,28.5,11.5,950.0,False
800,5,69.1,4.5,78.6,754.6,19.8,215.6,True
800,6,4.5,222.0,231.5,7.5,32.5,950.0,False
800,7,138.5,4.5,148.0,20.2,999.4,970.4,False
800,8,4.5,222.0,231.5,36.6,3.4,950.0,False
800,9,138.7,4.5,148.2,11.5,7.5,970.9,False
800,10,6.6,197.2,208.8,16.4,23.6,950.0,False
800,11,138.7,6.6,150.2,3.4,16.4,970.3,False
800,12,11.2,147.5,163.7,998.8,691.2,300.0,True
800,13,124.9,11.2,141.1,23.6,998.8,967.5,False
800,14,17.2,96.8,119.0,35.4,654.6,300.0,True
800,0,4.5,25.6,35.1,66.8,66.3,856.9,True
800,1,19.1,5.6,29.8,12.5,5.0,972.5,False
800,2,4.6,25.3,34.9,93.6,39.5,856.9,True
800,3,12.4,4.5,21.9,995.4,780.6,214.0,True
800,4,4.9,24.5,34.3,120.6,12.5,856.9,False
800,5,12.4,4.5,22.0,138.2,637.7,214.0,True
800,6,5.6,22.1,32.7,5.0,128.1,856.9,False
800,7,12.5,4.5,22.0,280.9,495.0,214.0,True
800,8,7.4,17.8,30.1,33.7,99.3,856.9,True
800,9,12.5,4.5,22.1,423.5,352.4,214.0,True
800,10,10.5,13.2,28.7,64.8,68.3,856.9,True
800,11,12.5,4.5,22.1,566.3,209.7,214.0,True
800,12,15.4,12.4,32.8,99.3,33.8,856.9,True
800,13,12.5,4.5,22.0,709.2,66.8,214.0,True
800,14,25.4,12.4,42.8,137.7,995.4,856.9,True
900,0,16.4,102.9,124.3,34.4,5.6,950.0,False
900,1,138.7,16.4,160.0,541.1,234.4,214.5,True
900,2,11.5,144.9,161.3,20.3,19.7,950.0,False
900,3,138.7,16.4,160.0,591.1,184.4,214.5,True
900,4,7.1,190.5,202.7,2.6,687.4,300.0,False
900,5,138.7,16.4,160.0,641.1,134.4,214.5,True
900,6,4.7,219.1,228.9,32.4,657.6,300.0,True
900,7,138.7,16.4,160.0,691.1,84.4,214.5,True
900,8,4.5,222.0,231.5,61.5,628.5,300.0,True
900,9,138.7,16.4,160.0,741.1,34.4,214.5,True
900,10,4.5,222.0,231.5,90.6,599.4,300.0,True
900,11,72.5,11.5,89.0,5.6,20.3,964.1,False
900,12,4.5,222.0,231.5,119.7,570.3,300.0,True
900,13,95.8,7.1,107.9,19.7,2.6,967.7,False
900,14,4.5,222.0,231.5,148.9,541.1,300.0,True
900,0,18.1,12.5,35.6,89.4,43.4,857.2,True
900,1,12.6,7.6,25.2,10.6,9.2,970.2,False
900,2,11.5,12.7,29.1,122.2,10.6,857.2,False
900,3,19.6,4.5,29.1,11.7,7.8,970.4,False
900,4,7.6,17.2,29.8,9.2,123.6,857.2,True
900,5,19.6,19.7,44.3,125.0,660.9,204.1,True
900,6,5.4,22.5,33.0,37.3,95.6,857.2,True
900,7,19.8,19.6,44.4,267.9,518.0,204.1,True
900,8,4.5,25.4,34.9,64.7,68.1,857.2,True
900,9,20.0,19.5,44.5,410.8,375.1,204.1,True
900,10,4.5,25.4,34.9,92.5,40.4,857.2,True
900,11,20.1,19.4,44.5,553.7,232.2,204.1,True
900,12,4.5,25.4,34.9,121.1,11.7,857.2,False
900,13,20.1,19.4,44.5,696.5,89.4,204.1,True
900,14,4.5,25.4,34.9,7.8,125.0,857.1,True
1000,0,34.1,34.5,73.7,12.3,27.7,950.0,False
1000,1,106.7,34.1,145.9,418.7,262.3,309.0,True
1000,2,34.3,34.5,73.8,12.9,677.1,300.0,False
1000,3,106.7,34.1,145.9,468.7,212.3,309.0,True
1000,4,33.1,34.9,73.0,63.7,626.3,300.0,True
1000,5,106.7,34.1,145.9,518.7,162.3,309.0,True
1000,6,28.7,41.5,75.2,112.5,577.5,300.0,True
1000,7,106.7,34.1,145.9,568.7,112.3,309.0,True
1000,8,23.8,58.2,87.1,157.6,532.4,300.0,True
1000,9,106.7,34.1,145.9,618.7,62.3,309.0,True
1000,10,19.0,84.6,108.6,199.1,490.9,300.0,True
1000,11,106.7,34.1,145.9,668.7,12.3,309.0,False
1000,12,14.2,120.7,139.9,237.0,453.0,300.0,True
1000,13,34.5,34.3,73.8,27.7,12.9,949.4,False
1000,14,9.5,164.5,179.1,271.3,418.7,300.0,True
1000,0,88.4,12.5,105.9,25.6,107.2,857.2,False
1000,1,12.5,64.9,82.4,8.0,28.3,953.7,False
1000,2,80.3,12.5,97.8,76.0,56.8,857.2,False
1000,3,12.5,12.3,29.8,21.7,4.7,963.6,False
1000,4,65.9,12.5,83.4,124.9,8.0,857.2,False
1000,5,14.0,131.7,150.7,94.4,597.1,298.5,True
1000,6,47.7,12.5,65.2,28.3,104.5,857.2,False
1000,7,14.0,131.8,150.8,237.3,454.2,298.5,True
1000,8,30.7,12.5,48.2,71.4,61.4,857.2,True
1000,9,14.0,131.9,150.9,380.2,311.4,298.5,True
1000,10,18.7,12.5,36.2,111.1,21.7,857.2,True
1000,11,14.0,132.0,150.9,523.0,168.5,298.5,True
1000,12,12.3,12.5,29.9,4.7,128.1,857.1,False
1000,13,14.0,131.9,150.9,665.9,25.6,298.5,False
1000,14,8.9,15.2,29.1,38.4,94.4,857.1,True
1100,0,10.5,154.6,170.1,36.2,3.8,950.0,False
1100,1,34.5,10.5,50.0,369.1,286.2,334.7,True
1100,2,18.8,85.7,109.6,23.2,666.8,300.0,True
1100,3,34.5,10.5,50.0,419.1,236.2,334.7,True
1100,4,26.7,47.1,78.9,66.4,623.6,300.0,True
1100,5,34.5,10.5,50.0,469.1,186.2,334.7,True
1100,6,31.7,36.1,72.8,113.7,576.3,300.0,True
1100,7,34.5,10.5,50.0,519.1,136.2,334.7,True
1100,8,34.6,34.5,74.1,163.3,526.7,300.0,True
1100,9,34.5,10.5,50.0,569.1,86.2,334.7,True
1100,10,37.1,34.5,76.6,214.7,475.3,300.0,True
1100,11,34.5,10.5,50.0,619.1,36.2,334.7,True
1100,12,38.9,34.5,78.4,267.7,422.3,300.0,True
1100,13,101.2,18.8,125.0,3.8,23.2,963.0,False
1100,14,36.5,34.5,76.0,320.9,369.1,300.0,True
1100,0,10.5,13.3,28.8,100.8,32.1,857.1,True
1100,1,12.5,118.5,136.0,39.2,2.0,948.8,False
1100,2,23.6,12.5,41.1,997.8,135.0,857.1,True
1100,3,12.5,94.9,112.4,29.9,8.1,951.9,False
1100,4,48.9,12.5,66.4,43.9,89.0,857.1,False
1100,5,12.5,10.5,28.0,124.7,529.3,336.0,True
1100,6,70.4,12.5,87.9,93.7,39.2,857.1,True
1100,7,12.5,10.5,28.0,267.6,386.5,336.0,True
1100,8,80.4,12.5,97.9,2.0,130.9,857.1,False
1100,9,12.5,10.5,28.0,410.4,243.6,336.0,True
1100,10,81.3,12.5,98.8,53.0,79.9,857.1,False
1100,11,12.5,10.5,28.0,553.3,100.8,336.0,True
1100,12,76.0,12.5,93.5,102.9,29.9,857.1,True
1100,13,12.9,27.4,45.3,32.1,997.8,960.1,True
1100,14,66.1,12.5,83.6,8.1,124.7,857.1,False
1200,0,37.4,31.2,73.6,712.1,37.1,240.8,True
1200,1,52.8,31.0,88.8,364.3,384.9,240.8,True
1200,2,31.1,37.1,73.2,37.1,605.1,347.8,True
1200,3,52.8,31.0,88.8,414.3,334.9,240.8,True
1200,4,26.1,49.2,80.3,83.5,558.7,347.8,True
1200,5,52.8,31.0,88.8,464.3,284.9,240.8,True
1200,6,21.0,72.6,98.5,125.7,516.6,347.8,True
1200,7,52.8,31.0,88.8,514.3,234.9,240.8,True
1200,8,16.8,99.9,121.7,164.1,478.1,347.8,True
1200,9,52.8,31.0,88.8,564.3,184.9,240.8,True
1200,10,15.5,109.4,130.0,200.7,441.5,347.8,True
1200,11,52.8,31.0,88.8,614.3,134.9,240.8,True
1200,12,17.6,93.8,116.4,238.0,404.2,347.8,True
1200,13,52.8,31.0,88.8,664.3,84.9,240.8,True
1200,14,21.9,67.4,94.4,277.9,364.3,347.8,True
1200,0,18.8,65.9,89.7,699.8,37.7,252.6,False
1200,1,5.9,79.3,90.2,5.1,25.5,959.4,False
1200,2,50.7,4.5,60.2,37.7,36.6,915.7,False
1200,3,8.9,139.2,153.1,61.1,676.3,252.6,True
1200,4,90.8,5.9,101.8,999.8,127.8,862.4,True
1200,5,11.9,112.7,129.6,202.3,535.1,252.6,True
1200,6,67.3,5.9,78.3,42.7,84.9,862.4,False
1200,7,14.8,90.4,110.2,343.9,393.5,252.6,True
1200,8,53.4,5.9,64.4,83.0,44.6,862.4,True
1200,9,18.7,66.5,90.2,484.2,253.2,252.6,True
1200,10,51.2,5.9,62.1,122.5,5.1,862.4,False
1200,11,23.6,45.1,73.7,621.7,115.8,252.6,True
1200,12,54.0,8.9,67.9,25.5,104.0,860.5,False
1200,13,4.5,141.2,150.7,36.6,999.8,953.6,True
1200,14,69.2,8.9,83.1,68.4,61.1,860.5,False
1300,0,34.7,34.5,74.2,45.2,644.8,300.0,True
1300,1,39.4,34.7,79.0,302.4,345.2,342.5,True
1300,2,33.6,34.7,73.3,94.2,595.8,300.0,True
1300,3,39.4,34.7,79.0,352.4,295.2,342.5,True
1300,4,32.8,35.1,72.9,143.2,546.8,300.0,True
1300,5,39.4,34.7,79.0,402.4,245.2,342.5,True
1300,6,32.6,35.2,72.9,191.9,498.1,300.0,True
1300,7,39.4,34.7,79.0,452.4,195.2,342.5,True
1300,8,33.3,34.8,73.1,241.2,448.8,300.0,True
1300,9,39.4,34.7,79.0,502.4,145.2,342.5,True
1300,10,33.5,34.7,73.2,291.1,398.9,300.0,True
1300,11,39.4,34.7,79.0,552.4,95.2,342.5,True
1300,12,31.7,36.1,72.8,340.5,349.5,300.0,True
1300,13,39.4,34.7,79.0,602.4,45.2,342.5,True
1300,14,28.0,43.3,76.3,387.6,302.4,300.0,True
1300,0,15.6,8.3,28.9,118.3,118.7,753.0,True
1300,1,13.2,71.3,89.5,30.3,5.8,953.8,False
1300,2,38.5,8.3,51.9,102.5,134.5,753.0,True
1300,3,17.3,66.3,88.6,109.9,602.7,277.3,True
1300,4,24.8,8.3,38.2,151.5,85.5,753.0,True
1300,5,20.0,53.1,78.1,234.7,477.9,277.3,True
1300,6,25.1,8.3,38.4,194.2,42.8,753.0,True
1300,7,21.1,48.3,74.4,359.2,353.5,277.3,True
1300,8,30.5,8.3,43.8,239.4,997.6,753.0,True
1300,9,21.3,47.7,74.0,484.0,228.7,277.3,True
1300,10,79.5,13.2,97.7,39.4,77.6,873.0,False
1300,11,22.0,45.1,72.1,610.1,102.5,277.3,True
1300,12,79.3,13.2,97.4,86.7,30.3,873.0,True
1300,13,8.3,119.7,133.1,997.6,39.4,953.0,False
1300,14,51.9,17.3,74.2,5.8,109.9,874.2,False
1400,0,34.6,34.5,74.1,645.9,45.1,299.0,True
1400,1,34.6,34.5,74.1,295.9,395.1,299.0,True
1400,2,34.5,34.5,74.0,45.1,594.9,350.0,True
1400,3,34.6,34.5,74.1,345.9,345.1,299.0,True
1400,4,34.6,34.5,74.1,95.1,544.9,350.0,True
1400,5,34.6,34.5,74.1,395.9,295.1,299.0,True
1400,6,34.6,34.5,74.1,145.2,494.8,350.0,True
1400,7,34.6,34.5,74.1,445.9,245.1,299.0,True
1400,8,34.4,34.5,73.9,195.3,444.7,350.0,True
1400,9,34.6,34.5,74.1,495.9,195.1,299.0,True
1400,10,34.1,34.5,73.6,245.2,394.8,350.0,True
1400,11,34.6,34.5,74.1,545.9,145.1,299.0,True
1400,12,33.7,34.6,73.3,294.7,345.3,350.0,True
1400,13,34.6,34.5,74.1,595.9,95.1,299.0,True
1400,14,33.6,34.7,73.3,344.1,295.9,350.0,True
1400,0,12.4,17.8,35.3,84.4,19.8,885.8,True
1400,1,17.3,96.3,118.5,23.8,659.2,307.0,True
1400,2,107.0,12.4,124.4,17.9,84.4,887.7,False
1400,3,15.7,108.2,128.8,151.1,532.0,307.0,True
1400,4,16.9,15.4,37.3,19.8,90.2,880.0,True
1400,5,13.5,126.1,144.6,278.7,404.3,307.0,True
1400,6,17.2,15.4,37.6,55.9,54.1,880.0,True
1400,7,11.2,147.7,163.9,406.7,276.4,307.0,True
1400,8,21.4,15.4,41.8,93.6,16.4,880.0,True
1400,9,9.0,169.9,183.9,535.3,147.8,307.0,False
1400,10,20.9,17.3,43.1,12.3,104.0,873.7,False
1400,11,9.4,165.0,179.4,665.1,17.9,307.0,False
1400,12,22.8,17.3,45.1,51.8,64.5,873.7,True
1400,13,15.4,22.2,42.6,16.4,12.3,961.3,False
1400,14,25.8,17.3,48.0,92.5,23.8,873.7,True
1500,0,34.5,34.5,74.0,644.8,45.0,300.2,True
1500,1,34.5,34.5,74.0,294.8,395.0,300.2,True
1500,2,34.5,34.5,74.0,45.0,595.0,350.0,True
1500,3,34.5,34.5,74.0,344.8,345.0,300.2,True
1500,4,34.5,34.5,74.0,95.0,545.0,350.0,True
1500,5,34.5,34.5,74.0,394.8,295.0,300.2,True
1500,6,34.5,34.5,74.0,145.0,495.0,350.0,True
1500,7,34.5,34.5,74.0,444.8,245.0,300.2,True
1500,8,34.5,34.5,74.0,195.0,445.0,350.0,True
1500,9,34.5,34.5,74.0,494.8,195.0,300.2,True
1500,10,34.5,34.5,74.0,245.0,395.0,350.0,True
1500,11,34.5,34.5,74.0,544.8,145.0,300.2,True
1500,12,34.6,34.5,74.1,295.1,344.9,350.0,True
1500,13,34.5,34.5,74.0,594.8,95.0,300.2,True
1500,14,34.7,34.5,74.2,345.2,294.8,350.0,True
1500,0,11.8,173.5,190.4,44.6,999.5,945.9,True
1500,1,11.7,142.3,159.1,64.5,553.1,372.4,True
1500,2,100.8,11.2,117.0,60.9,54.7,874.4,False
1500,3,11.0,150.0,166.0,189.0,428.6,372.4,True
1500,4,157.2,11.8,174.0,72.8,44.6,872.6,False
1500,5,10.4,155.9,171.3,311.4,306.2,372.4,True
1500,6,113.0,12.1,130.1,999.5,118.5,872.0,True
1500,7,10.2,157.1,172.3,433.3,184.3,372.4,True
1500,8,80.2,12.1,97.3,49.7,68.2,872.0,False
1500,9,10.6,153.8,169.4,556.6,60.9,372.4,False
1500,10,54.7,12.1,71.9,96.3,21.7,872.0,True
1500,11,11.2,248.8,265.0,54.7,72.8,862.5,False
1500,12,36.6,11.7,53.3,11.5,105.3,873.1,False
1500,13,12.1,47.5,64.6,21.7,11.5,956.8,False
1500,14,26.9,11.7,43.7,52.4,64.5,873.1,True
1600,0,26.1,42.4,73.5,685.2,19.9,284.9,False
1600,1,34.5,32.9,72.4,294.8,410.3,284.9,True
1600,2,38.2,35.0,78.2,19.9,579.7,390.4,False
1600,3,34.5,32.9,72.4,344.8,360.3,284.9,True
1600,4,31.4,39.1,75.4,67.2,532.3,390.4,True
1600,5,34.5,32.9,72.4,394.8,310.3,284.9,True
1600,6,28.8,42.5,76.4,112.7,486.8,390.4,True
1600,7,34.5,32.9,72.4,444.8,260.3,284.9,True
1600,8,30.8,39.7,75.5,158.7,440.8,390.4,True
1600,9,34.5,32.9,72.4,494.8,210.3,284.9,True
1600,10,35.2,36.2,76.4,206.3,393.3,390.4,True
1600,11,34.5,32.9,72.4,544.8,160.3,284.9,True
1600,12,39.0,34.8,78.9,255.2,344.4,390.4,True
1600,13,34.5,32.9,72.4,594.8,110.3,284.9,True
1600,14,41.2,34.5,80.7,304.8,294.8,390.4,True
1600,0,4.5,114.8,124.3,1.0,33.1,955.9,False
1600,1,9.1,168.6,182.7,115.3,472.3,402.5,True
1600,2,88.0,14.1,107.0,80.7,38.2,871.2,False
1600,3,12.3,137.2,154.5,244.6,343.0,402.5,True
1600,4,123.1,16.1,144.2,20.6,94.9,874.6,False
1600,5,13.0,130.7,148.7,375.9,211.6,402.5,True
1600,6,52.9,16.1,74.0,119.8,995.6,874.6,True
1600,7,13.0,130.7,148.7,506.9,80.7,402.5,False
1600,8,49.0,4.5,58.5,98.4,1.0,890.6,False
1600,9,14.1,188.9,208.0,38.2,20.6,931.3,False
1600,10,75.0,5.0,85.0,33.1,76.9,880.0,False
1600,11,16.1,64.8,85.9,995.6,98.4,896.0,True
1600,12,69.6,5.0,79.7,75.6,34.3,880.0,True
1600,13,5.0,122.1,132.1,34.3,999.5,956.2,True
1600,14,79.6,9.1,93.7,999.5,115.3,875.3,True
1700,0,77.0,34.5,116.5,65.3,624.7,300.0,False
1700,1,36.2,98.8,140.0,280.8,365.3,343.9,True
1700,2,35.5,34.5,75.0,111.6,578.4,300.0,True
1700,3,36.2,98.8,140.0,330.8,315.3,343.9,True
1700,4,34.6,34.5,74.1,161.7,528.3,300.0,True
1700,5,36.2,98.8,140.0,380.8,265.3,343.9,True
1700,6,34.7,34.5,74.2,211.9,478.1,300.0,True
1700,7,36.2,98.8,140.0,430.8,215.3,343.9,True
1700,8,34.7,34.5,74.2,262.3,427.7,300.0,True
1700,9,36.2,98.8,140.0,480.8,165.3,343.9,True
1700,10,33.9,34.6,73.5,312.4,377.6,300.0,True
1700,11,36.2,98.8,140.0,530.8,115.3,343.9,True
1700,12,32.4,35.4,72.8,361.5,328.5,300.0,True
1700,13,36.2,98.8,140.0,580.8,65.3,343.9,False
1700,14,30.7,37.5,73.2,409.2,280.8,300.0,True
1700,0,14.8,16.9,36.7,121.6,121.9,746.4,True
1700,1,14.8,115.1,135.0,207.0,362.9,420.1,True
